GeoID,County,Year,Accommodation and food services,"Arts, entertainment, and recreation",Educational services,Administrative and support and waste management and remediation services,"Agriculture, forestry, fishing and hunting",Construction,Durable goods manufacturing,Finance and insurance,Government and government enterprises,Health care and social assistance,Information,Natural resources and mining,Nondurable goods manufacturing,Other services (except government and government enterprises),Private industries,Professional and business services,Real estate and rental and leasing,Retail trade,Transportation and warehousing,Utilities,Wholesale trade,TOT_POP,TOT_MALE,TOT_FEMALE,Unemployment_Rate,Per_Capita_Personal_Income,Real_GDP,Percent_Change_Real_GDP,Bachelor_Degree_or_Higher_Pct,accom_employment_growth_rate,accom_wage_growth_rate,admin_employment_growth_rate,admin_wage_growth_rate,arts_employment_growth_rate,arts_wage_growth_rate,const_employment_growth_rate,const_wage_growth_rate,edu_employment_growth_rate,edu_wage_growth_rate,finance_employment_growth_rate,finance_wage_growth_rate,govt_employment_growth_rate,govt_wage_growth_rate,health_employment_growth_rate,health_wage_growth_rate,info_employment_growth_rate,info_wage_growth_rate,other_svc_employment_growth_rate,other_svc_wage_growth_rate,professional_employment_growth_rate,professional_wage_growth_rate,realestate_employment_growth_rate,realestate_wage_growth_rate,retail_employment_growth_rate,retail_wage_growth_rate,transport_employment_growth_rate,transport_wage_growth_rate,utilities_employment_growth_rate,utilities_wage_growth_rate,wholesale_employment_growth_rate,wholesale_wage_growth_rate
13299,"Ware, GA",2022,0.3,0.07,0.0,0.05,-0.38,1.32,-1.03,-0.39,0.14,1.43,-0.02,-0.38,-0.05,0.11,3.11,0.6,0.92,-0.04,0.4,-0.12,-0.01,35608,17721.0,17887.0,3.6,39208,1379507,3.3,15.1,0.0347043701799485,0.0715574509562526,-0.1020408163265306,0.0829541849787254,0.2027027027027026,0.2914148933337506,0.4568965517241379,0.9448203676720504,-0.4666666666666667,-0.1714608355461477,0.0,0.021910342728912,-0.1102941176470588,-0.0266039340172439,-0.0691226737561716,-0.0999929441667711,0.0724637681159421,0.2331729440299295,0.0607638888888888,0.0881459135940521,,,0.1566265060240963,0.1165937862402195,0.0164371390493114,0.0470626836593977,0.0248175182481751,0.0783833162544453,-0.180327868852459,-0.1535012846904032,0.0851063829787233,0.1753250858142263
13299,"Ware, GA",2023,0.08,0.02,0.0,-0.2,0.11,-0.68,-0.91,0.19,0.18,0.52,0.05,0.11,-0.21,-0.14,0.13,-0.3,0.02,1.5,-0.02,0.01,-0.12,36263,18262.0,18001.0,4.0,39743,1383699,0.3,15.0,0.0354037267080744,0.1026612503441364,-0.2064393939393939,-0.0984556781009838,0.0955056179775279,0.1413643719980639,-0.029585798816568,-0.1256428199891932,-0.4666666666666667,-0.1714608355461477,0.0220588235294116,0.1301848758570238,-0.0537190082644628,0.0133354189353713,-0.0691226737561716,-0.0999929441667711,-0.0675675675675675,-0.0296608327464635,0.0376432078559738,0.1222296241284419,,,0.0104166666666667,0.1604582460221424,-0.041520979020979,-0.015854968236814,-0.0868945868945868,-0.0029553899943813,0.1,0.0539101579852348,0.0392156862745098,0.1203370866220052
13301,"Warren, GA",2002,0.01,0.06,-0.01,-0.01,-1.76,-1.79,-2.87,0.49,1.25,0.11,0.16,-1.68,-0.02,0.01,-11.17,-0.01,1.55,0.26,-0.4,0.17,-1.24,6270,,,10.6,19386,133361,-9.9,,0.5151515151515151,0.2876095395077784,-0.0333333333333333,0.0600810596004444,,,0.3333333333333332,0.1489707524811812,,,-0.1999999999999999,-0.0225879585071115,0.0,-0.0120932993191454,,,0.1428571428571428,0.2186855452240068,-0.4166666666666666,-0.2523179919623196,0.25,0.3845860421766094,0.0,-0.2445065607200303,0.09375,0.0538123008881983,-0.1785714285714286,-0.0972279197604298,,,0.1333333333333333,0.4388143809476073
13301,"Warren, GA",2003,0.08,-0.17,0.05,0.07,0.83,-1.6,0.05,-1.18,0.4,0.13,-0.5900000000000001,1.35,-0.11,-0.12,-3.03,0.21,0.6,0.3,-0.66,-0.23,-0.76,6229,,,9.9,20175,129852,-2.6,,0.5151515151515151,0.2876095395077784,-0.0333333333333333,0.0600810596004444,,,0.3333333333333332,0.1489707524811812,,,-0.1999999999999999,-0.0225879585071115,0.0,-0.0120932993191454,,,0.1428571428571428,0.2186855452240068,-0.4166666666666666,-0.2523179919623196,0.25,0.3845860421766094,0.0,-0.2445065607200303,0.09375,0.0538123008881983,-0.1785714285714286,-0.0972279197604298,,,0.1333333333333333,0.4388143809476073
13301,"Warren, GA",2004,,0.05,0.11,-0.13,,,3.29,-0.48,-2.37,0.01,,,-0.12,-0.07,5.67,,-0.07,1.09,0.35,0.0,0.86,6195,,,7.0,21603,134098,3.3,,0.5151515151515151,0.2876095395077784,-0.0333333333333333,0.0600810596004444,,,0.26143790849673193,0.13068683892817445,,,-0.1999999999999999,-0.0225879585071115,0.0,-0.0120932993191454,,,0.1428571428571428,0.2186855452240068,-0.4285714285714286,-0.5323362387744321,0.25,0.3845860421766094,0.0,-0.2445065607200303,0.1333333333333333,0.1540859654752937,-0.0434782608695651,0.0860829475637348,,,0.1333333333333333,0.4388143809476073
13301,"Warren, GA",2005,0.23,-0.05,-0.0999999999999999,-0.02,,,-2.69,,-0.71,-0.51,-0.21,,-0.08,-0.09,-2.28,0.09,,-0.1,,0.01,,6153,,,10.2,22169,130092,-3.0,,0.5151515151515151,0.2876095395077784,-0.0333333333333333,0.0600810596004444,,,0.18954248366013066,0.11240292537516772,,,-0.1999999999999999,-0.0225879585071115,0.0,-0.0120932993191454,,,0.1428571428571428,0.2186855452240068,-0.5,-0.2936899029976137,0.25,0.3845860421766094,0.0,-0.2445065607200303,-0.0168067226890756,0.0104384397099597,-0.0434782608695651,0.0860829475637348,,,0.1333333333333333,0.4388143809476073
13301,"Warren, GA",2006,,-0.06,0.0,0.46,0.33,-0.08,-2.39,-0.03,-0.18,0.28,-0.09,-0.25,0.3,-0.12,-5.37,,-2.68,-0.19,,-0.01,0.62,6038,,,8.2,22977,122862,-5.6,,0.43825757575757573,0.22731619594704205,-0.0333333333333333,0.0600810596004444,,,0.1176470588235294,0.094119011822161,,,-0.1999999999999999,-0.0225879585071115,0.0,-0.0120932993191454,,,0.125,0.2260136435678588,0.5,0.8323171341183055,0.25,0.3845860421766094,0.0,-0.2445065607200303,0.1282051282051282,0.0826875446491708,-0.0434782608695651,0.0860829475637348,,,0.1333333333333333,0.4388143809476073
13301,"Warren, GA",2007,,,-0.08,-0.26,-0.13,1.48,-0.6,-0.23,0.31,-0.82,-0.05,0.66,-0.09,-0.12,11.5,-0.16,5.42,-0.31,,0.02,1.7400000000000002,5981,,,7.5,24458,137370,11.8,,0.3613636363636364,0.1670228523863057,-0.0333333333333333,0.0600810596004444,,,-0.0526315789473684,0.0242410754589028,,,0.0,-0.0996107127305033,0.3333333333333332,0.1718755415881965,,,0.0,0.0119289411897824,0.3333333333333332,0.6222697418665037,0.25,0.3845860421766094,-0.1666666666666666,-0.0747369108703914,-0.0075757575757575,0.0062112332889354,-0.0434782608695651,0.0860829475637348,,,-0.0588235294117647,-0.1734978762369955
13301,"Warren, GA",2008,-0.09,,0.0,0.0,-0.91,-2.22,0.86,,-0.59,-0.1,,-1.68,0.88,,1.94,-0.06,,-0.11,-0.62,-0.03,1.7400000000000002,5942,,,10.5,25188,139232,1.4,,0.28446969696969704,0.10672950882556936,-0.0333333333333333,0.0600810596004444,,,-0.7777777777777778,-0.8089434144041653,,,-0.08333333333333334,-0.19554077290429345,-0.25,-0.5528163112386248,,,-0.0909090909090909,-0.08900959765591364,0.22499999999999992,0.5765496520915137,0.25,0.3845860421766094,-0.1614583333333333,-0.08621569193990747,-0.0076335877862595,-0.0162725422439959,-0.0434782608695651,0.0860829475637348,,,-0.25,-0.2000644276551193
13301,"Warren, GA",2009,0.0,,0.11,-0.01,,,-2.34,1.12,-0.32,0.21,,,0.46,-0.13,-3.79,0.37,3.17,0.14,-1.03,0.01,-1.5500000000000005,5914,,,18.1,25912,133513,-4.1,,0.20757575757575764,0.04643616526483302,-0.0333333333333333,0.0600810596004444,,,-0.6190476190476191,-0.2078363685609681,,,-0.16666666666666669,-0.2914708330780836,0.0,-0.0942973994907014,,,-0.1818181818181818,-0.18994813650160966,0.11666666666666664,0.5308295623165237,0.25,0.3845860421766094,-0.15624999999999994,-0.09769447300942352,-0.123076923076923,0.0529592895599602,-0.0434782608695651,0.0860829475637348,,,0.0833333333333332,0.1650922270354493
13301,"Warren, GA",2010,0.0,0.18,-0.0999999999999999,0.09,,,3.29,-0.74,-0.2,-0.08,-0.26,,0.74,,4.98,-0.04,-0.67,-0.48,,-0.09,1.6,5782,2673.0,3109.0,17.0,26143,139902,4.8,4.7,0.13068181818181823,-0.013857178295903327,-0.0333333333333333,0.0600810596004444,,,-0.4603174603174604,0.3932706772822291,,,-0.25,-0.3874008932518737,-0.07142857142857142,-0.15899044238422272,,,-0.2727272727272727,-0.2908866753473057,0.00833333333333336,0.48510947254153364,0.25,0.3845860421766094,-0.15104166666666663,-0.10917325407893959,-0.1140350877192982,-0.1713260532760793,-0.0434782608695651,0.0860829475637348,,,0.3076923076923077,0.3391721056890477
13301,"Warren, GA",2011,-0.02,-0.01,-0.08,0.12,,,-0.14,-0.63,-0.47,0.22,,,1.15,0.12,3.11,0.25,0.11,0.02,,-0.01,1.7400000000000002,5679,2606.0,3073.0,16.3,27164,143595,2.6,5.9,0.053787878787878884,-0.07415052185663967,-0.0333333333333333,0.0600810596004444,,,-0.30158730158730174,0.9943777231254264,,,-0.33333333333333337,-0.48333095342566385,-0.14285714285714285,-0.22368348527774407,,,-0.2727272727272727,-0.2908866753473057,-0.0999999999999999,0.4393893827665436,0.25,0.3845860421766094,-0.14583333333333331,-0.12065203514845566,-0.0594059405940594,0.0185668734918993,-0.0434782608695651,0.0860829475637348,,,0.7647058823529411,0.8705849859672357
13301,"Warren, GA",2012,,0.09,-0.06,0.19,,,3.29,0.45,-0.21,-0.01,,,-2.18,0.22,0.65,0.21,-4.765000000000001,-0.3,1.35,-0.01,1.7400000000000002,5546,2583.0,2963.0,14.7,27113,144228,0.4,6.5,-0.023106060606060463,-0.13444386541737602,-0.0333333333333333,0.0600810596004444,,,-0.14285714285714302,1.5954847689686233,,,-0.41666666666666674,-0.5792610135994539,-0.21428571428571427,-0.28837652817126536,,,-0.2727272727272727,-0.2908866753473057,0.4444444444444444,0.3686975053278174,0.25,0.3845860421766094,-0.14062499999999997,-0.1321308162179717,-0.031578947368421,-0.0772760153814263,-0.0434782608695651,0.0860829475637348,,,0.4666666666666665,0.6009284572135967
13301,"Warren, GA",2013,-0.06,-0.07,-0.0999999999999999,0.19,,,3.29,0.16,-0.18,-0.1,-0.01,,-0.26,0.14,10.15,0.22,2.13,0.09,1.03,0.08,1.7400000000000002,5520,2583.0,2937.0,11.9,27808,158611,10.0,7.3,-0.0999999999999999,-0.1947372089781124,-0.0333333333333333,0.0600810596004444,,,0.015873015873015706,2.1965918148118204,,,-0.5,-0.675191073773244,-0.2857142857142857,-0.35306957106478676,,,-0.2727272727272727,-0.2908866753473057,0.0769230769230768,-0.0895088583788998,0.25,0.3845860421766094,-0.13541666666666666,-0.1436095972874878,0.0217391304347827,-5.088899871541486e-05,-0.0434782608695651,0.0860829475637348,,,5.0,4.018556764141096
13301,"Warren, GA",2014,,-0.02,-0.05,-0.24,,,,,0.04,-0.1,,,,-0.03,-1.93,0.01,,0.07,0.85,0.02,1.2,5459,2572.0,2887.0,9.7,29162,155608,-1.9,8.0,-0.0999999999999999,-0.1947372089781124,-0.0333333333333333,0.0600810596004444,,,0.17460317460317432,2.797698860655018,,,-0.5833333333333334,-0.7711211339470342,-0.3571428571428571,-0.41776261395830805,,,-0.2727272727272727,-0.2908866753473057,-0.3571428571428571,-0.2750909548159946,0.25,0.3845860421766094,-0.13020833333333331,-0.15508837835700384,0.1170212765957445,0.0816819165680546,-0.0434782608695651,0.0860829475637348,,,0.2293906810035841,0.2440994093872091
13301,"Warren, GA",2015,0.01,-0.15,-0.04,0.33,0.34,0.14,2.05,-0.91,-0.03,-0.17,0.0,0.11,-0.38,-0.04,1.48,-0.47,0.6,0.01,0.17,0.0,0.55,5375,2527.0,2848.0,7.9,31139,157867,1.5,12.5,-0.0999999999999999,-0.1947372089781124,-0.0333333333333333,0.0600810596004444,,,0.3333333333333332,3.3988059064982146,,,-0.6666666666666667,-0.8670511941208243,-0.42857142857142855,-0.48245565685182934,,,-0.2727272727272727,-0.2908866753473057,0.4444444444444444,0.441952762898615,0.25,0.3845860421766094,-0.125,-0.1665671594265199,-0.0095238095238094,0.01877958549785,-0.0434782608695651,0.0860829475637348,,,0.0758017492711369,0.0846294973226544
13301,"Warren, GA",2016,0.03,-0.01,0.07,0.15,-0.39,0.08,0.72,-0.08,-0.39,-0.12,,-0.01,-0.19,-0.23,-10.46,0.35,0.05,-0.01,,0.0,-1.5500000000000005,5355,2533.0,2822.0,8.0,31578,140739,-10.8,12.1,-0.0999999999999999,-0.1947372089781124,-0.0333333333333333,0.0600810596004444,,,0.125,0.2657773167291182,,,0.1666666666666667,0.3321038025559162,-0.5,-0.5471486997453507,,,-0.2727272727272727,-0.2908866753473057,0.0769230769230768,0.0656369293940268,0.25,0.3845860421766094,-0.1428571428571429,0.0657624528391995,-0.0865384615384615,-0.0123645244365673,-0.0434782608695651,0.0860829475637348,,,0.0027100271002709,0.0040813811716937
13301,"Warren, GA",2017,-0.03,0.0,-0.03,0.13,-1.57,-0.15,3.29,-1.55,0.26,-0.29,,-0.22,-0.07,-0.14,-0.78,0.13,-0.71,-0.19,,-0.14,-1.36,5263,2479.0,2784.0,6.7,32723,140014,-0.5,13.7,-0.0999999999999999,-0.1947372089781124,-0.0333333333333333,0.0600810596004444,,,0.4444444444444444,-0.0054897920887251,,,-0.5714285714285714,-0.6375747759985371,-0.5714285714285714,-0.611841742638872,,,-0.2727272727272727,-0.2908866753473057,-0.0714285714285714,-0.130018573651905,0.25,0.3845860421766094,0.1666666666666667,0.6060494712314035,0.0105263157894737,-0.0080392577293183,-0.0434782608695651,0.0860829475637348,,,0.0459459459459459,0.0850095579780183
13301,"Warren, GA",2018,0.08,0.01,0.11,0.17,0.06,3.26,0.7,,0.09,-0.44,-0.03,4.79,0.0,0.07,12.75,0.44,,-0.06,,0.0,,5227,2441.0,2786.0,5.7,34115,157990,12.8,13.4,-0.0999999999999999,-0.1947372089781124,-0.0333333333333333,0.0600810596004444,,,0.8760683760683761,0.6800180401770575,,,-0.5714285714285714,-0.6375747759985371,-0.6428571428571428,-0.6765347855323933,,,-0.2727272727272727,-0.2908866753473057,-0.2664835164835164,-0.2670179373449837,0.25,0.3845860421766094,0.1666666666666667,0.6060494712314035,0.052138157894736845,0.030266565905354197,-0.0434782608695651,0.0860829475637348,,,0.0459459459459459,0.0850095579780183
13301,"Warren, GA",2019,-0.01,0.03,0.06,0.17,-0.07,-3.25,3.29,0.3,0.13,-0.05,,1.5,0.12,-0.05,0.64,0.0,,0.07,-0.11,0.0,,5220,2436.0,2784.0,5.6,35521,159204,0.8,12.3,-0.0999999999999999,-0.1947372089781124,-0.0333333333333333,0.0600810596004444,,,1.3076923076923077,1.36552587244284,,,-0.5714285714285714,-0.6375747759985371,-0.7142857142857142,-0.7412278284259147,,,-0.2727272727272727,-0.2908866753473057,-0.4615384615384615,-0.4040173010380623,0.25,0.3845860421766094,0.1666666666666667,0.6060494712314035,0.09375,0.0685723895400267,-0.0434782608695651,0.0860829475637348,,,0.0459459459459459,0.0850095579780183
13301,"Warren, GA",2020,-0.06,0.02,0.11,,0.71,-0.04,-1.3,0.1,-0.59,0.22,,3.98,0.12,0.14,8.11,0.19,,-0.22,1.35,0.0,0.06,5212,2451.0,2761.0,7.7,40135,171182,7.5,10.5,-0.0999999999999999,-0.1947372089781124,-0.0333333333333333,0.0600810596004444,,,-0.0999999999999999,-0.1163320703730684,,,-0.5714285714285714,-0.6375747759985371,-0.7857142857142857,-0.805920871319436,,,-0.2727272727272727,-0.2908866753473057,0.5714285714285714,1.0076695754155565,0.25,0.3845860421766094,0.1666666666666667,0.6060494712314035,-0.1142857142857143,-0.0644875148982271,-0.0434782608695651,0.0860829475637348,,,0.0459459459459459,0.0850095579780183
13301,"Warren, GA",2021,0.18,0.04,0.07,0.23,-0.65,1.23,-2.87,0.23,0.29,-0.11,0.08,-0.31,-0.17,-0.03,-6.37,0.45,-2.89,-0.12,-0.68,0.0,0.44,5215,2483.0,2732.0,5.3,41872,160765,-6.1,9.2,-0.0999999999999999,-0.1947372089781124,-0.0333333333333333,0.0600810596004444,,,0.1851851851851851,0.7489808136910847,,,-0.5714285714285714,-0.6375747759985371,-0.8571428571428571,-0.8706139142129573,,,-0.2727272727272727,-0.2908866753473057,0.0,0.0719261767674284,0.25,0.3845860421766094,0.1666666666666667,0.6060494712314035,0.053763440860215,0.0718712576567361,-0.0434782608695651,0.0860829475637348,,,0.0459459459459459,0.0850095579780183
13301,"Warren, GA",2022,-0.03,-0.06,-0.08,0.15,-0.31,-0.98,1.42,0.01,0.65,0.49,,-2.33,0.12,0.05,-3.26,-0.29,,-0.05,0.1,0.0,,5168,2483.0,2685.0,4.5,41268,156570,-2.6,11.1,-0.0999999999999999,-0.1947372089781124,0.0344827586206897,0.1121163232982211,,,-0.125,-0.2928166815531362,,,-0.5714285714285714,-0.6375747759985371,-0.9285714285714285,-0.9353069571064787,,,-0.2727272727272727,-0.2908866753473057,0.2727272727272727,0.1890328620258936,-0.1333333333333333,-0.4814828337733567,0.1666666666666667,0.6060494712314035,0.1734693877551021,0.2382876841542893,-0.0434782608695651,0.0860829475637348,,,0.0459459459459459,0.0850095579780183
13301,"Warren, GA",2023,0.13,0.0,-0.08,-0.04,0.2,0.05,2.16,-0.01,0.38,-0.21,0.06,-0.89,0.04,-0.12,5.93,-0.07,-0.55,0.26,-0.03,0.26,0.67,5108,2436.0,2672.0,4.7,42403,166457,6.3,12.7,-0.0999999999999999,-0.1947372089781124,-0.0999999999999999,-0.0238998439031793,,,0.0357142857142858,0.1638570133846089,,,-0.5714285714285714,-0.6375747759985371,-1.0,-1.0,,,-0.2727272727272727,-0.2908866753473057,-0.0714285714285714,0.0509234469301629,-0.0769230769230768,-0.0721481858929958,0.1666666666666667,0.6060494712314035,-0.0869565217391304,-0.1272391149256831,-0.0434782608695651,0.0860829475637348,,,0.0459459459459459,0.0850095579780183
13303,"Washington, GA",2002,-0.08,0.01,0.01,0.03,-0.57,0.05,-0.67,0.26,0.18,-0.41,0.1,-0.54,-0.13,0.03,-1.26,0.16,0.15,0.13,-0.55,0.14,0.07,21000,,,5.8,20182,814108,-1.1,,,,0.1363636363636364,0.2829030887883474,,,0.0266272189349112,0.0352204924030774,,,-0.0679012345679012,-0.0433062330169583,-0.0391705069124423,-0.012188354428596,,,-0.025,0.0096785124316998,0.0152671755725191,0.1130697533646156,-0.0108108108108108,0.042387094294652,0.0789473684210526,0.0878736243366444,-0.0187734668335419,0.040008428716691,-0.0050697084917616,-0.032689314668254,,,,
13303,"Washington, GA",2003,,,,0.02,1.06,0.15,0.66,-0.63,-0.42,0.02,-0.09,4.26,-0.07,0.01,3.94,-0.12,-0.01,0.47,-0.62,-0.04,0.05,21110,,,6.0,20824,842764,3.5,,,,0.1363636363636364,0.2829030887883474,,,0.0266272189349112,0.0352204924030774,,,-0.0679012345679012,-0.0433062330169583,-0.0391705069124423,-0.012188354428596,,,-0.025,0.0096785124316998,0.0152671755725191,0.1130697533646156,-0.0108108108108108,0.042387094294652,0.0789473684210526,0.0878736243366444,-0.0187734668335419,0.040008428716691,-0.0050697084917616,-0.032689314668254,,,,
13303,"Washington, GA",2004,-0.05,-0.02,0.03,-0.13,-0.13,1.3,2.06,-0.36,0.43,-0.29,-0.17,-4.23,0.0,-0.1,-1.8,-1.01,0.29,0.09,0.46,0.02,0.19,21088,,,5.5,22089,831253,-1.4,,,,0.1363636363636364,0.2829030887883474,,,-0.0835734870317003,0.1500915688766853,,,0.0,0.0553127883437905,-0.0095923261390887,-0.0133012031950989,,,-0.0769230769230768,0.0432017379578995,-0.1052631578947368,-0.0647094053439307,0.0273224043715847,0.0763055310198568,0.0,0.0694736875787964,0.0471938775510203,0.1064812474131966,0.0076433121019108,0.0428419935799868,,,,
13303,"Washington, GA",2005,-0.03,0.01,-0.03,0.23,-0.35,-1.65,0.15,0.6,-0.59,-0.03,0.07,-4.869999999999999,0.13,0.15,-7.12,-0.46,0.06,0.65,-0.15,0.04,0.28,20155,,,6.6,24283,767163,-7.7,,,,0.1363636363636364,0.2829030887883474,,,-0.0125786163522012,0.0424008220543772,,,0.0264900662251654,0.0749551067415859,-0.0266343825665859,-0.0054098423166956,,,0.1111111111111111,0.1041383916068852,0.3025210084033614,0.585737765276229,0.0106382978723404,-0.0147573855709879,-0.1219512195121951,-0.162489097929392,0.0560292326431182,0.0390302947760876,-0.02275600505689,0.0280723345314366,,,,
13303,"Washington, GA",2006,0.14,-0.01,0.0,0.18,0.5,-0.06,-0.86,-0.15,-0.59,-0.23,0.04,-2.17,0.84,0.02,-1.0,0.29,0.6,-0.16,0.03,0.26,0.17,20805,,,5.8,24610,754966,-1.6,,,,0.1363636363636364,0.2829030887883474,,,0.1624203821656051,0.1509611102687087,,,-0.0387096774193548,0.0159486800643524,0.0049751243781095,0.0217457151796911,,,-0.025,0.0849459218647363,0.0129032258064516,0.054066053037278,0.0526315789473683,0.1257119140526077,0.0,-0.0235748032902551,-0.0138408304498269,-0.0229137051113413,0.0025873221216041,0.0288506255197709,,,,
13303,"Washington, GA",2007,-0.01,0.01,-0.02,0.12,0.56,0.07,-0.05,0.33,-0.51,-0.21,0.05,-2.89,0.32,0.12,-3.04,-0.4,0.64,-0.52,-1.21,0.26,0.37,21155,,,5.7,25458,728122,-3.6,,,,0.1363636363636364,0.2829030887883474,,,0.0,0.0167204182975211,,,0.0536912751677851,0.016818359891036,0.0222772277227722,0.075076707102597,,,0.0256410256410255,-0.0448758603574387,-0.1210191082802547,-0.0064238659681742,0.0349999999999999,0.1433524205129825,0.0,-0.0409339287314982,-0.0152046783625731,0.0480324128418236,0.0219354838709677,-0.0081887306431936,,,,
13303,"Washington, GA",2008,-0.1,0.0,0.03,0.21,-0.6,0.07,-0.03,0.9,-1.08,-0.16,-0.04,-3.64,0.71,-0.16,-3.16,0.13,1.15,-0.24,-1.2399999999999998,-0.23,-0.07,21202,,,8.0,26899,697206,-4.2,,,,0.1363636363636364,0.2829030887883474,,,-0.2465753424657534,-0.2487024280842038,,,0.1910828025477706,0.4000456587251098,-0.0048426150121065,0.0379454770571405,,,-0.025,0.0280003012539695,-0.0507246376811594,-0.1030020227731286,0.1400966183574878,0.0847889929469156,-0.0277777777777777,0.0332868552114309,-0.0748218527315914,0.0058061381680141,-0.1792929292929292,-0.1703799085947772,,,,
13303,"Washington, GA",2009,-0.17,0.0,0.0,0.25,0.06,-0.61,-0.45,1.49,-0.15,-0.02,-0.05,-4.7,-0.02,-0.13,-8.24,-0.63,-1.05,-0.19,-1.22,-0.23,-0.23,21240,,,13.7,25034,638749,-8.4,,,,0.1363636363636364,0.2829030887883474,,,-0.2109090909090909,-0.1714338864976169,,,0.0160427807486631,0.1306245737633553,-0.0705596107055961,-0.0677771671281599,,,-0.2051282051282051,-0.1456182530156524,-0.0076335877862595,-0.0129675920600387,-0.1271186440677966,-0.1095171016333087,1.2571428571428571,3.5778587145937326,-0.0359435173299101,-0.0114690748463733,-0.2830769230769231,-0.2942293669946683,,,,
13303,"Washington, GA",2010,-0.02,0.04,-0.03,-0.2,-1.56,0.84,1.11,-0.47,0.33,0.08,0.0,-3.71,-0.02,-0.19,-0.11,0.12,-0.15,0.02,0.05,0.26,-0.08,21096,10769.0,10327.0,14.4,25682,640095,0.2,10.7,,,0.1363636363636364,0.2829030887883474,,,0.0,0.2975676466059911,,,0.0052631578947368,0.0314530156427808,-0.0497382198952879,-0.0521100728281586,,,-0.032258064516129,-0.0360187446675022,-0.123076923076923,0.0072397331275251,-0.0097087378640776,0.0147042713455802,-0.189873417721519,-0.0335572553683019,-0.0665778961384819,-0.0075703357932016,-0.0472103004291845,0.0184550616077332,,,,
13303,"Washington, GA",2011,-0.15,0.0,-0.01,-0.15,-0.49,-0.25,1.12,0.12,1.12,0.13,0.02,-1.88,-2.43,0.06,-2.41,0.13,1.12,-0.12,0.14,-0.23,0.13,20971,10644.0,10327.0,12.5,28589,631827,-1.3,10.9,,,0.1363636363636364,0.2829030887883474,,,0.1244239631336405,0.1309034023401853,,,-0.0418848167539267,-0.1095091046078107,-0.049586776859504,-0.0269182538304116,,,-0.0333333333333333,0.1543506751507748,0.0964912280701755,0.0655987872083725,0.0588235294117647,0.0477856057046817,0.09375,0.0717543517799541,0.0271041369472182,0.0068883330512921,0.0360360360360361,0.0690260649419889,,,,
13303,"Washington, GA",2012,-0.08,0.0,-0.03,0.23,1.41,0.64,,0.46,0.09,-0.04,0.03,0.59,,-0.02,1.42,-0.03,-0.93,-0.2,-0.34,0.26,0.37,20791,10567.0,10224.0,10.2,30790,641348,1.5,10.9,,,0.1363636363636364,0.2829030887883474,,,0.1885245901639345,0.072787562740862,,,-0.0218579234972677,0.0196147560031481,-0.0289855072463768,-0.0464119626636606,,,-0.1379310344827586,-0.0283074844470015,-0.136,-0.0838837529834941,-0.0138888888888888,0.0496239086329319,0.0142857142857142,-0.058195912691337,-0.0041666666666666,0.0064566321168457,0.0130434782608694,-0.0094330144522181,,,,
13303,"Washington, GA",2013,-0.17,-0.02,-0.02,-0.32,1.19,-0.38,,-0.32,-1.0,-0.14,0.18,1.64,,0.01,2.75,0.23,1.6,-0.06,0.64,-0.23,-0.21,20575,10401.0,10174.0,9.6,30294,652579,1.8,11.1,,,0.1363636363636364,0.2829030887883474,,,-0.0275862068965517,-0.0362084152872717,,,0.0055865921787709,0.0880466746902326,0.0029850746268655,0.0069860377399197,,,0.08,-0.0167911951963224,-0.0277777777777777,0.0690496119326089,-0.0469483568075117,-0.0166262509127211,0.0845070422535212,0.1409660417915383,-0.0334728033472803,-0.0102034696674042,0.0450643776824033,0.1249796905793312,,,,
13303,"Washington, GA",2014,0.0,-0.02,0.0,-0.2,-1.79,0.22,-0.81,0.06,-0.75,-0.02,0.0,-1.15,0.83,0.12,-1.92,0.24,-1.94,-0.01,0.94,-0.23,0.21,20549,10395.0,10154.0,8.1,31223,635117,-2.7,11.3,,,0.1363636363636364,0.2829030887883474,,,0.1241134751773049,0.1997255521570766,,,-0.0222222222222222,0.0437711018306326,-0.0148809523809523,-0.0255988343381903,,,0.0370370370370369,-0.0032720199278649,0.0761904761904761,0.1061330574532417,0.0788177339901476,0.1425345905948978,-0.6623376623376623,-0.789145805617629,0.0259740259740259,0.036902014732431,0.1478439425051334,0.1891881972818618,,,,
13303,"Washington, GA",2015,-0.03,0.03,-0.05,-0.16,-0.17,-0.03,-0.03,-0.62,-0.32,0.05,-0.04,-0.87,0.87,-0.02,1.32,-0.32,0.91,0.23,0.14,0.26,-0.05,20734,10604.0,10130.0,7.1,31655,641463,1.0,12.9,,,0.1363636363636364,0.2829030887883474,,,0.0662460567823344,0.0837617245332837,,,-0.0056818181818182,0.0074506680687349,-0.0030211480362537,0.0201164987617599,,,-0.1785714285714286,-0.0462594190564691,0.0619469026548673,-0.0036765972236229,-0.0091324200913242,0.048398179393476,-0.2307692307692307,-0.1680432582522469,0.0365682137834035,0.050412680269906,-0.0196779964221824,0.0105218498380386,,,,
